Date,Description,Comments,Check Number,Amount,Balance,rent
03/24/2025,Residential payment Quarterly,,,"-$1,675.00","$4,393.00",1
01/20/2024,HOA fee + tax,,,-$700.00,"$3,046.00",0
10/08/2025,R3nt fee,,,"-$1,800.00","$18,785.00",1
11/06/2024,Service 20th periodic,,,"-$1,600.00","$32,716.00",0
11/12/2025,Property remittance,,,"-$1,200.00","$25,525.00",0
11/04/2024,Residential payment Last day,,,"-$1,075.00","$23,557.00",1
05/04/2025,Quarterly dwelling,,,-$700.00,"$12,848.00",0
09/15/2025,Lodging remittance,,,"-$1,350.00","$2,926.00",1
05/25/2025,Property fee,,,-$400.00,"$22,343.00",0
09/03/2025,Residential Services,,,"-$1,450.00","$21,482.00",0
05/15/2025,RENT PAYMENT (MONTHLY),,,"-$1,650.00","$15,297.00",1
06/19/2024,Rent(payment),,,-$700.00,"$26,846.00",1
11/05/2025,ACH to Johnson LLC,,,-$875.00,"$42,949.00",1
10/10/2025,Residential payment First Monday,,,"-$1,275.00","$36,131.00",1
09/24/2025,Building disbursement for residential unit,,,"-$1,800.00","$12,858.00",1
06/23/2024,Maintenance fee + tax,,,$950.00,"$22,475.00",0
01/12/2025,HOA fee + tax,,,-$75.00,"$42,728.00",0
01/06/2025,Unit charge for residential unit,,,"-$1,575.00","$18,645.00",1
08/23/2024,Servise payment,,,-$500.00,"$35,663.00",0
04/24/2024,CHARGE - MONTHLY,,,-$500.00,"$38,426.00",0
07/23/2024,Bi-weekly housing,,,"-$1,600.00","$33,003.00",0
08/15/2024,Complex Services (Unit 6A),,,"-$1,325.00","$35,155.00",1
03/13/2025,Residential payment Bi-weekly,,,"-$2,450.00","$12,474.00",1
12/27/2024,Rent-paymnt,,,"-$2,825.00","$19,693.00",1
07/07/2024,Unit charge,,,"-$2,250.00","$27,777.00",0
11/07/2025,Property Services LLC,,,-$300.00,"$34,545.00",0
04/13/2024,Tenancy payment,,,"-$1,875.00","$13,320.00",1
10/12/2024,CHARGE - MONTHLY,,,-$900.00,"$11,655.00",0
08/25/2025,Service 20th periodic,,,-$250.00,"$40,623.00",0
01/20/2025,HOA fee + insurance,,,"-$3,000.00","$2,900.00",0
04/24/2024,Unit 7B monthly,,,"-$1,775.00","$2,111.00",1
12/01/2025,Rentt disbursement,,,-$900.00,"$27,843.00",1
10/21/2024,Remittance to Moore,,,$600.00,"$34,862.00",0
09/26/2025,Subscripton payment,,,"-$1,400.00","$25,309.00",0
12/02/2024,Maintenance fee incl. services,,,-$150.00,"$39,819.00",0
07/02/2024,Ref: RES-UNIT-5B,,,"-$3,025.00","$40,924.00",1
05/20/2024,Unit Management (Unit 39B),,,-$875.00,"$22,506.00",1
09/25/2024,Service Monthly anniversary,,,-$350.00,"$33,528.00",0
06/19/2025,Residential payment Bi-weekly,,,-$900.00,"$15,263.00",1
08/02/2024,Flat fee,,,"-$2,150.00","$6,368.00",1
09/16/2025,Residential payment First Monday,,,"-$2,750.00","$23,056.00",1
01/24/2024,Rent(payment),,,"-$2,975.00","$30,182.00",1
08/13/2025,Property Services LLC,,,-$150.00,"$28,719.00",0
08/14/2024,RENT_INVOICE_001,,,-$850.00,"$36,288.00",1
04/20/2025,Residential payment 1st of month,,,"-$1,725.00","$26,858.00",1
05/04/2024,Lodging remittance,,,"-$2,950.00","$35,906.00",1
08/10/2025,Residential payment 20th periodic,,,"-$1,100.00","$16,948.00",1
02/13/2024,Spot payment,,,"-$1,000.00","$7,623.00",0
02/13/2024,Recurring transfer to Smith,,,"-$1,625.00","$14,538.00",1
03/12/2024,Membership Every 30 days,,,-$900.00,"$10,165.00",0
03/21/2024,Real Estate Solutions,,,"-$1,000.00","$17,078.00",0
12/27/2024,Domicile Solutions (Unit 1C),,,"-$1,800.00","$29,193.00",1
01/10/2025,Dwelling disbursement plus fees,,,"-$2,225.00","$22,909.00",1
01/19/2025,Facility Solutions,,,"-$1,850.00","$8,581.00",0
01/23/2025,Housing Associates,,,-$725.00,"$16,727.00",1
05/12/2025,Monthly payment to John,,,-$200.00,"$43,608.00",0
02/23/2025,Quarterly dwelling,,,-$300.00,"$25,753.00",0
09/19/2024,Recurring 1st week,,,-$950.00,"$46,650.00",0
11/27/2024,Service fee + insurance,,,"-$1,200.00","$20,635.00",0
09/28/2024,Real Estate Solutions,,,"-$2,800.00","$9,871.00",0
08/07/2024,Debit to Anderson,,,-$900.00,"$34,365.00",0
09/26/2024,Dwelling disbursement plus fees,,,"-$2,200.00","$38,946.00",1
08/29/2025,Complex payment for residential unit,,,-$700.00,"$3,942.00",1
05/22/2025,Apart from rent - maintenance,,,"$1,800.00","$38,333.00",0
06/26/2024,Place remittance,,,"-$1,600.00","$18,669.00",1
12/25/2024,Recurring 1st week,,,-$300.00,"$36,234.00",0
05/19/2024,UTILITY - RECURRING,,,-$350.00,"$28,840.00",0
04/18/2024,Rent (missed auto),,,-$725.00,"$14,648.00",1
06/03/2025,Rent payment (apartment),,,"-$2,425.00","$24,536.00",1
08/27/2024,Remittance to Moore,,,"-$2,200.00","$7,179.00",1
01/09/2024,Accommodation remittance including tax,,,-$950.00,"$42,740.00",1
01/24/2024,Debit to Anderson,,,"-$1,550.00","$3,589.00",0
03/10/2024,Service fee + tax,,,-$100.00,"$24,337.00",0
04/17/2025,Payment to Wilson,,,-$750.00,"$33,423.00",0
04/12/2024,Lodgings remittance,,,-$350.00,"$37,099.00",0
03/01/2024,Accommodation remittance including tax,,,"$1,600.00","$10,466.00",1
10/10/2024,Condo fee,,,-$700.00,"$37,570.00",1
06/03/2024,Maintenence payment,,,"-$1,400.00","$25,457.00",0
05/22/2025,RENT PAYMENT (MONTHLY),,,"-$1,250.00","$46,475.00",1
06/25/2024,Rent payment ,,,"-$2,850.00","$13,610.00",1
01/26/2025,Tenancy payment,,,-$600.00,"$10,785.00",0
04/04/2025,Service fee + tax,,,-$150.00,"$22,969.00",0
02/04/2025,RENT-RECURRING,,,"-$1,050.00","$13,883.00",1
07/10/2025,Letting fee,,,-$450.00,"$2,967.00",0
04/08/2024,Rent payment ,,,"$1,800.00","$2,703.00",1
08/09/2024,Utility fee + tax,,,-$75.00,"$7,129.00",0
07/28/2024,Unit letting,,,"-$2,950.00","$31,973.00",1
11/01/2025,Unit remittance for residential unit,,,"-$1,200.00","$17,638.00",1
12/27/2025,Subscripton payment,,,-$125.00,"$11,956.00",0
04/30/2025,RENT~MONTHLY,,,"-$1,550.00","$4,525.00",1
08/18/2024,Rent (missed auto),,,"-$1,075.00","$7,084.00",1
01/16/2024,Wire to Thompson,,,-$250.00,"$6,392.00",0
11/11/2025,Rent(payment),,,"-$1,550.00","$30,234.00",1
07/03/2024,Unit payment,,,-$250.00,"$41,993.00",0
11/19/2024,Quarterly dwelling,,,-$150.00,"$31,514.00",0
07/24/2025,Monthly on 15th,,,-$150.00,"$46,353.00",0
08/21/2025,Tenancy payment,,,-$950.00,"$44,739.00",0
11/23/2024,Residential payment Bi-weekly,,,"-$2,950.00","$29,171.00",1
12/20/2025,Domicile Solutions,,,"-$1,200.00","$37,438.00",0
06/10/2025,Service fee + tax,,,-$800.00,"$1,633.00",0
11/15/2024,NOT rent - utilities,,,"-$1,000.00","$44,080.00",0
08/01/2025,Residential occupancy fee,,,"-$2,400.00","$38,175.00",1
03/28/2024,Rent payment ,,,-$775.00,"$48,585.00",1
02/06/2025,Apartment payment + parking,,,"$1,350.00","$19,258.00",1
06/06/2025,Independent of rent - repair,,,-$75.00,"$38,623.00",0
11/22/2024,Wire to Thompson,,,-$150.00,"$5,320.00",0
07/23/2024,Rent-paymnt,,,"-$1,050.00","$22,551.00",1
08/01/2024,Rnet payment,,,-$700.00,"$35,012.00",1
09/11/2024,Subscripton payment,,,-$800.00,"$1,316.00",0
06/12/2025,Place remittance,,,"-$2,950.00","$8,806.00",1
01/03/2024,Bi-weekly housing,,,-$100.00,"$42,141.00",0
08/28/2024,Remittance: DWELLING,,,"-$1,375.00","$39,140.00",1
09/24/2025,Monthly payment to John,,,"-$1,200.00","$36,607.00",0
07/14/2025,Rent payment (primary residence),,,"-$1,925.00","$2,511.00",1
12/01/2025,Residential Services,,,-$125.00,"$17,011.00",0
03/25/2024,Service Bi-weekly,,,"-$2,800.00","$46,501.00",0
12/03/2024,Place remittance,,,"-$1,400.00","$2,190.00",0
10/13/2025,Bi-weekly housing,,,-$850.00,"$16,674.00",1
02/26/2025,Independent of rent - repair,,,-$450.00,"$40,140.00",0
10/17/2024,Spot payment,,,-$350.00,"$10,717.00",0
04/07/2024,Residence disbursement,,,"-$1,500.00","$47,290.00",1
12/06/2025,Lodgings remittance,,,"-$1,500.00","$19,938.00",1
06/01/2024,Residential payment Last day,,,"-$1,050.00","$33,820.00",1
05/23/2025,Property Services LLC,,,"-$2,225.00","$24,495.00",1
02/25/2025,Complex charge for residential unit,,,"-$1,875.00","$20,310.00",1
06/12/2024,Abode payment plus insurance,,,"-$1,150.00","$8,024.00",1
12/04/2025,Rent payment ,,,"-$1,250.00","$2,173.00",1
11/12/2025,CHARGE - MONTHLY,,,"-$1,250.00","$18,334.00",0
02/22/2025,ACH to Johnson LLC,,,-$150.00,"$31,033.00",0
01/31/2024,Monthly premises fee,,,"-$1,325.00","$42,100.00",1
03/11/2024,Unit remittance,,,-$50.00,"$35,888.00",0
01/12/2024,Separate from rent - deposit,,,-$700.00,"$48,874.00",0
11/15/2024,Unit fee,,,-$400.00,"$29,823.00",0
08/12/2024,FEE - RECURRING,,,-$850.00,"$1,448.00",0
05/26/2025,Servise payment,,,-$400.00,"$16,392.00",0
07/25/2025,Subscription 5th monthly,,,-$700.00,"$21,830.00",0
11/26/2025,Payment ref: HOUSING-,,,"-$1,275.00","$1,248.00",1
03/04/2025,Subscripton payment,,,-$500.00,"$11,003.00",0
10/09/2024,Residential payment Semi-monthly,,,"-$2,275.00","$29,966.00",1
09/30/2025,Building Management,,,-$100.00,"$42,884.00",0
01/05/2025,Facility management disbursement,,,"-$1,000.00","$38,068.00",1
11/04/2024,Service 10th recurring,,,-$450.00,"$21,158.00",0
11/10/2024,Rent ;payment,,,"-$2,000.00","$8,239.00",1
03/29/2024,Property remittance for residential unit,,,"-$1,600.00","$24,349.00",1
12/31/2024,End of month remittance (Unit 26C),,,"-$1,550.00","$6,763.00",1
04/13/2024,Accommodation remittance including tax,,,"-$2,375.00","$6,263.00",1
04/19/2025,Bi-weekly housing,,,"-$1,450.00","$45,378.00",1
05/27/2025,SERVICE - AUTO,,,-$100.00,"$28,510.00",0
02/18/2025,Rent payment ,,,"-$1,800.00","$3,866.00",1
04/03/2024,Semi-monthly residence,,,"-$1,350.00","$48,592.00",1
09/10/2024,RENT: UNIT 304,,,"-$1,900.00","$49,757.00",1
01/05/2024,SERVICE - RECURRING,,,"-$2,600.00","$4,830.00",0
06/16/2024,Housing allocation payment,,,"-$1,000.00","$39,812.00",1
03/23/2024,Place I stay remittance,,,-$700.00,"$32,119.00",1
09/03/2024,Remittance: DWELLING,,,"-$1,000.00","$43,744.00",1
02/16/2024,Utilitie payment,,,"-$1,800.00","$11,196.00",0
12/01/2025,Utilitie payment,,,"-$1,000.00","$19,670.00",0
06/20/2025,Property payment,,,-$50.00,"$29,675.00",0
08/16/2024,Complex fee,,,"-$1,250.00","$45,302.00",0
06/19/2025,Subscripton payment,,,-$150.00,"$4,685.00",0
04/24/2025,Facility management disbursement,,,-$975.00,"$46,236.00",1
09/22/2025,Rent payment ,,,"-$1,075.00","$39,540.00",1
09/14/2024,Non-rent housing expense,,,"-$1,750.00","$3,642.00",0
03/05/2025,Tenancy payment,,,"-$1,650.00","$45,153.00",0
12/26/2024,Distinct from rent - service,,,"-$1,550.00","$20,212.00",0
05/18/2024,Housing Associates,,,"-$1,200.00","$3,493.00",1
09/08/2025,HOA fee incl. services,,,-$500.00,"$44,671.00",0
01/21/2024,Lease payment,,,-$950.00,"$24,899.00",0
04/01/2024,Unit disbursement for residential unit,,,"-$2,100.00","$26,453.00",1
01/05/2024,Rent payment ,,,"-$1,325.00","$43,518.00",1
06/09/2024,Zelle to Davis,,,-$125.00,"$38,872.00",0
10/22/2024,Rental payment,,,"-$2,550.00","$1,669.00",1
04/19/2024,Utilitie payment,,,-$50.00,"$10,657.00",0
01/12/2025,Residential payment Last day,,,"-$2,400.00","$47,812.00",1
12/16/2025,Recurring 1st week,,,-$300.00,"$41,269.00",0
08/26/2024,Unit charge,,,-$650.00,"$19,096.00",0
03/06/2025,Debit to Anderson,,,-$900.00,"$28,819.00",0
11/23/2024,Rent payment (apartment),,,"-$1,750.00","$8,285.00",1
07/13/2025,Rent-paymnt,,,"-$2,400.00","$9,780.00",1
08/29/2025,Lease fee for residential unit,,,"-$2,550.00","$18,012.00",1
01/20/2025,RENT - APT 5B,,,"-$2,225.00","$26,123.00",1
06/06/2024,Remittance to Moore,,,"-$1,850.00","$31,315.00",1
05/24/2024,ACH to Johnson LLC,,,"-$2,250.00","$33,770.00",0
05/05/2024,Building payment,,,"$1,800.00","$16,065.00",0
11/11/2025,Servise payment,,,-$125.00,"$15,959.00",0
07/09/2024,RENT #2024-001,,,-$850.00,"$22,254.00",1
11/18/2025,Recurring transfer to Smith,,,-$200.00,"$26,849.00",0
05/31/2024,SERVICE - AUTO,,,"$1,000.00","$30,405.00",0
03/14/2025,Monthly payment to John,,,-$800.00,"$14,557.00",0
05/04/2025,Residential payment Calendar month,,,"-$1,350.00","$36,945.00",1
05/02/2025,Excluding rent - HOA,,,-$500.00,"$35,669.00",0
05/31/2025,UTILITY - RECURRING,,,-$50.00,"$35,296.00",0
08/28/2025,Service fee + tax,,,-$450.00,"$18,020.00",0
12/21/2024,Rent..payment,,,"-$2,650.00","$32,081.00",1
08/14/2025,Rent payment ,,,"-$1,800.00","$29,119.00",1
01/10/2024,Building disbursement,,,-$700.00,"$33,780.00",0
05/26/2025,Maintenence payment,,,-$850.00,"$2,810.00",0
06/23/2025,Bi-weekly housing (Unit 14B),,,"-$1,125.00","$12,813.00",1
12/24/2025,Payment on 1st of month (Unit 7A),,,-$875.00,"$43,680.00",1
03/12/2025,HOA fee + tax,,,"-$1,650.00","$36,598.00",0
04/26/2024,Periodic 30th payment,,,"-$1,200.00","$3,122.00",0
06/28/2024,Subscription Calendar month,,,"-$3,000.00","$12,742.00",0
01/31/2024,RENT-RECURRING,,,"-$3,050.00","$18,441.00",1
11/25/2025,Lease fee for residential unit,,,-$800.00,"$2,656.00",1
04/06/2025,Rent payment ,,,"-$1,300.00","$13,715.00",1
02/10/2024,UTILITY - MONTHLY,,,-$400.00,"$28,083.00",0
07/06/2024,Payment to Wilson,,,-$600.00,"$29,873.00",0
07/30/2025,Building Management,,,"-$1,500.00","$15,568.00",1
02/11/2025,Ren tpayment,,,"-$1,500.00","$23,924.00",1
04/21/2024,Service fee incl. services,,,"-$1,600.00","$11,354.00",0
07/03/2024,Tenancy payment,,,-$200.00,"$26,402.00",0
12/22/2024,Dwelling disbursement plus fees,,,"-$3,025.00","$29,209.00",1
04/08/2025,Building disbursement,,,-$200.00,"$43,239.00",0
12/30/2024,Subscription Semi-monthly,,,-$350.00,"$25,486.00",0
04/08/2025,Rent-pay ment,,,"-$2,825.00","$1,182.00",1
05/22/2025,Subscription Monthly anniversary,,,"-$2,800.00","$47,849.00",0
08/01/2025,Residential payment Calendar month,,,"-$1,300.00","$13,200.00",1
01/15/2025,Rent (missed auto),,,"-$1,500.00","$17,976.00",1
08/21/2025,Semi-monthly residence (Unit 13A),,,"-$1,325.00","$11,995.00",1
01/01/2025,Recurring habitation expenditure,,,"-$1,850.00","$4,891.00",1
09/25/2025,RENT - DO NOT DELETE,,,"-$1,750.00","$48,049.00",1
08/19/2024,RENT>>PAYMENT,,,"-$2,650.00","$19,667.00",1
09/30/2025,Mid-month transfer (Unit 11B),,,"$1,475.00","$39,803.00",1
05/15/2024,Unit Management,,,-$50.00,"$36,282.00",0
05/05/2024,Place I stay remittance,,,"-$1,500.00","$38,996.00",1
03/30/2025,Rent/payment,,,"$1,950.00","$41,090.00",1
02/27/2024,Lodging remittance,,,"-$2,425.00","$32,530.00",1
11/12/2024,Rental payment,,,-$650.00,"$40,013.00",0
10/18/2025,Zelle to Davis,,,$800.00,"$7,408.00",0
07/04/2024,Unit charge for residential unit,,,"-$1,400.00","$16,212.00",1
05/11/2024,Subscription Calendar month,,,-$900.00,"$34,337.00",0
09/14/2024,Unit remittance,,,-$50.00,"$30,397.00",0
01/28/2024,Periodic domicile remittance,,,"-$2,800.00","$10,006.00",1
03/03/2024,Recurring 1st week,,,"-$1,450.00","$24,240.00",0
11/21/2024,Residential facility fee,,,"-$1,050.00","$7,885.00",1
08/31/2024,Utility fee incl. services,,,-$800.00,"$42,793.00",0
09/24/2024,Rent payment ,,,"-$1,850.00","$11,048.00",1
05/28/2025,Spot payment,,,"-$1,550.00","$36,369.00",1
08/27/2025,Quarterly dwelling,,,"-$1,700.00","$3,716.00",1
05/19/2025,Service fee + tax,,,-$300.00,"$37,581.00",0
12/28/2024,Bi-weekly housing,,,"-$1,600.00","$31,623.00",0
03/19/2025,Semi-monthly residence,,,"-$1,000.00","$24,545.00",0
07/08/2025,Mid-month transfer,,,"-$2,125.00","$12,265.00",1
06/04/2025,Facility Solutions (Unit 38A),,,"$1,850.00","$42,788.00",1
01/17/2025,Premises Services,,,"-$1,250.00","$23,961.00",0
04/18/2024,Flat fee,,,"-$1,925.00","$20,652.00",1
06/25/2024,Digs payment,,,"-$1,400.00","$43,344.00",0
04/02/2024,RENT PAYMENT (MONTHLY),,,"$1,225.00","$6,714.00",1
08/06/2025,Pad payment,,,-$50.00,"$43,934.00",0
02/07/2025,Recurring 1st week,,,"-$2,100.00","$18,188.00",0
02/23/2024,Subscription 25th standing,,,"-$2,400.00","$43,402.00",0
01/20/2024,Rent(payment),,,-$800.00,"$6,531.00",1
09/08/2024,Complex payment for residential unit,,,"-$2,850.00","$11,506.00",1
04/19/2025,Premises Services,,,-$300.00,"$4,065.00",0
01/22/2024,Subscription 10th recurring,,,-$900.00,"$19,414.00",0
04/23/2024,Subscription Every 30 days,,,-$75.00,"$9,506.00",0
10/15/2024,Complex Services,,,"-$3,000.00","$31,345.00",0
07/23/2024,ACH to Johnson LLC,,,"-$2,075.00","$45,125.00",1
07/29/2024,Residential payment 15th auto,,,"-$2,050.00","$41,450.00",1
10/16/2024,Subscripton payment,,,"-$1,350.00","$26,499.00",0
10/09/2024,FEE - MONTHLY,,,-$250.00,"$44,154.00",0
06/19/2025,Property remittance,,,-$75.00,"$17,450.00",0
07/03/2024,Utility fee + insurance,,,-$700.00,"$23,294.00",0
06/07/2025,Letting fee,,,-$875.00,"$38,003.00",1
06/25/2024,Wire to Thompson (Unit 11B),,,"-$2,775.00","$18,472.00",1
03/20/2024,Servise payment,,,-$300.00,"$22,970.00",0
05/28/2025,RENT>>PAYMENT,,,"-$1,575.00","$1,706.00",1
01/02/2025,RENT|AUTO,,,"-$1,825.00","$9,966.00",1
07/26/2025,Rental payment,,,"-$2,600.00","$47,274.00",0
03/05/2024,Utility fee incl. services,,,-$450.00,"$42,013.00",0
05/08/2025,Maintenence payment,,,"-$1,550.00","$39,664.00",0
02/03/2024,Digs payment,,,"-$2,450.00","$45,037.00",1
02/21/2024,Property remittance,,,-$125.00,"$35,245.00",0
10/09/2024,Recurring transfer to Smith,,,-$600.00,"$30,581.00",0
03/01/2025,Residential Services,,,"-$1,950.00","$27,485.00",0
01/11/2025,Residence fee including amenities,,,"-$2,600.00","$49,925.00",1
03/02/2024,Invoice: RESIDENCE,,,"-$1,300.00","$1,726.00",1
12/08/2024,Building Management,,,"-$1,800.00","$2,339.00",0
08/29/2024,Property remittance,,,-$75.00,"$47,261.00",0
03/30/2025,Residential Services,,,"-$1,425.00","$32,656.00",1
11/12/2025,Periodic 30th payment,,,-$600.00,"$8,880.00",0
07/06/2024,R3nt fee,,,"$2,125.00","$43,098.00",1
03/24/2024,HOA fee incl. services,,,"-$1,800.00","$33,924.00",0
11/23/2025,Letting fee,,,-$600.00,"$28,178.00",0
11/07/2024,Apartment payment + parking,,,"-$2,650.00","$34,011.00",1
02/13/2025,Bi-weekly housing,,,-$450.00,"$2,435.00",0
08/07/2025,Periodic 30th payment,,,-$125.00,"$43,461.00",0
12/17/2025,Subscripton payment,,,"-$1,950.00","$5,010.00",0
02/15/2025,Rent(payment),,,-$675.00,"$39,025.00",1
06/05/2025,RENT: UNIT 304,,,"$3,050.00","$33,147.00",1
07/29/2025,Recurring 1st week,,,"-$1,325.00","$30,985.00",1
06/30/2025,Rent payment (primary residence),,,"-$1,525.00","$20,132.00",1
01/31/2024,Recurring 1st week,,,"-$1,400.00","$16,558.00",1
11/05/2024,Utility fee + tax,,,-$400.00,"$28,429.00",0
01/28/2024,Service Semi-monthly,,,-$100.00,"$29,782.00",0
01/03/2024,Lease charge for residential unit,,,"-$1,250.00","$34,595.00",1
11/05/2025,Utilitie payment,,,-$150.00,"$49,521.00",0
04/22/2025,Rant fee,,,"-$2,125.00","$1,365.00",1
10/11/2025,Building payment,,,-$300.00,"$43,283.00",0
04/15/2024,Building payment for residential unit,,,"$2,975.00","$43,863.00",1
12/02/2024,Ref: RES-UNIT-5B,,,-$700.00,"$40,261.00",1
02/26/2025,Monthly housing and utilities bundle,,,"-$2,200.00","$34,631.00",1
06/14/2025,Residence fee including amenities,,,"-$2,225.00","$35,648.00",1
09/07/2025,Residential payment Bi-weekly,,,"-$1,250.00","$35,509.00",1
01/31/2024,Utility fee + insurance,,,-$150.00,"$23,208.00",0
10/18/2025,Dwelling disbursement plus fees,,,-$800.00,"$1,143.00",1
08/29/2025,HOA fee + tax,,,-$200.00,"$9,679.00",0
07/24/2025,Residence disbursement,,,-$625.00,"$30,903.00",1
10/12/2025,Rentt disbursement,,,"-$2,075.00","$18,338.00",1
10/02/2024,End of month remittance,,,"-$1,600.00","$43,069.00",0
12/08/2024,Subscription Quarterly,,,-$650.00,"$20,348.00",0
11/01/2024,Semi-monthly residence,,,"-$2,150.00","$6,899.00",1
08/16/2024,Rent payment ,,,-$625.00,"$18,449.00",1
02/18/2025,UTILITY - MONTHLY,,,"-$1,600.00","$1,050.00",0
10/27/2024,Property Services LLC (Unit 49C),,,"-$1,600.00","$15,569.00",1
09/18/2024,Tenancy payment,,,"-$1,200.00","$19,244.00",0
09/05/2024,RENT #2024-001,,,"-$2,650.00","$24,086.00",1
05/25/2025,Real Estate Solutions,,,-$350.00,"$10,979.00",0
05/10/2024,Recurring transfer to Smith,,,"-$2,300.00","$35,664.00",1
10/17/2024,Lodgings remittance,,,-$500.00,"$32,758.00",0
05/18/2024,Rent (missed auto),,,"-$1,300.00","$13,092.00",1
02/24/2025,Lodgings remittance,,,-$675.00,"$5,762.00",1
08/05/2025,Lodgings remittance,,,-$250.00,"$39,666.00",0
08/25/2025,Residential payment Semi-monthly,,,"-$2,775.00","$37,231.00",1
02/13/2025,Condo fee,,,-$900.00,"$29,431.00",0
11/04/2024,Where I live payment,,,"-$2,575.00","$17,480.00",1
04/07/2024,Lease charge for residential unit,,,"-$1,400.00","$9,261.00",1
01/11/2024,Semi-monthly residence,,,-$100.00,"$44,137.00",0
02/12/2025,Domicile Solutions,,,-$100.00,"$43,733.00",0
02/04/2024,RENT>>PAYMENT,,,-$825.00,"$2,093.00",1
06/12/2025,RENT~MONTHLY,,,"$1,725.00","$36,623.00",1
05/15/2024,Domicile Solutions,,,"-$1,200.00","$44,998.00",0
10/31/2024,End of month remittance,,,-$150.00,"$41,703.00",0
02/26/2024,Digs payment,,,"-$1,725.00","$32,750.00",1
03/14/2025,Utility fee incl. services,,,-$350.00,"$9,198.00",0
10/26/2025,Residential payment 25th standing,,,"-$2,000.00","$1,282.00",1
04/30/2025,Rent with included services,,,-$675.00,"$27,806.00",1
06/22/2025,Rent payment (primary residence),,,"-$2,375.00","$43,705.00",1
01/07/2024,Building fee,,,-$900.00,"$21,839.00",0
03/15/2024,Premises fee with service charge,,,"-$1,775.00","$4,396.00",1
05/16/2025,Excluding rent - HOA,,,$100.00,"$5,070.00",0
03/05/2025,Apartment 12C fee,,,"-$1,200.00","$22,857.00",1
08/27/2025,Facility Solutions (Unit 30A),,,"-$1,350.00","$20,262.00",1
10/08/2024,FEE - AUTO,,,"-$1,550.00","$2,682.00",0
07/01/2025,Excluding rent - HOA,,,-$300.00,"$1,336.00",0
02/27/2025,Unit charge,,,$900.00,"$46,092.00",0
04/01/2024,Besides rent - insurance,,,-$200.00,"$6,141.00",0
